Year,Month,Day,Hour,Tamb [deg C],Azimuth [degree],Cloudopacity [%],DewPoint [deg C],Pw [cm],Pressure [mbar],WindDir [degree],WindVel [m/s],Zenith [degree],RelativeHumidity,GHI [W/m2]
2018,1,27,10,25.7,-120,58.1,23.7,6.11,1011.4,64,1.3,51,88.6,253
2018,1,27,11,25.9,-131,29.9,23.8,6.13,1011.4,53,1.3,38,88.5,535
2018,1,27,12,25.9,-150,23.1,24.2,6.15,1010.8,38,1.3,29,90.3,669
2018,1,27,13,26,180,10.6,24.6,6.17,1010.2,25,1.4,25,92.1,810
2018,1,27,14,26,149,0.7,24.8,6.17,1009.6,18,1.5,29,93.5,852
2018,1,27,15,25.8,130,22.4,24.8,6.15,1008.9,14,1.4,38,94.3,584
2018,1,27,16,25.7,120,58.1,24.8,6.13,1008.2,9,1.4,51,95.2,245
2018,1,27,17,25.8,114,50.3,24.8,6.12,1007.9,18,1.5,64,94.1,184
2018,1,27,18,26.2,111,83.1,24.7,6.14,1008,33,1.8,78,91.3,25
2018,1,28,7,24.7,-109,32.5,23.9,5.72,1009.9,107,1.5,92,94.9,6
2018,1,28,8,25.1,-111,33.2,23.9,5.72,1010.6,110,1.4,78,92.7,98
2018,1,28,9,25.4,-114,10.2,23.4,5.74,1011.3,113,1.1,64,88.3,338
2018,1,28,10,25.8,-120,0,22.9,5.77,1012.1,119,0.9,50,84.2,589
2018,1,28,11,25.9,-130,16.7,22.8,5.79,1012.2,133,0.6,38,83,628
2018,1,28,12,25.9,-149,27.7,23.1,5.81,1011.7,158,0.5,28,84.6,631
2018,1,28,13,25.9,-180,81.2,23.4,5.83,1011.2,187,0.6,24,86.3,172
2018,1,28,14,25.8,149,63.1,23.6,5.84,1010.6,195,0.6,28,87.8,322
2018,1,28,15,25.5,130,27,23.5,5.85,1009.9,189,0.7,38,89.1,559
2018,1,28,16,25.2,120,62.4,23.5,5.85,1009.2,183,0.7,50,90.4,227
2018,1,28,17,25.2,114,86.4,23.5,5.86,1008.9,153,0.5,64,90.4,52
2018,1,28,18,25.5,110,84.9,23.6,5.87,1009.2,93,0.7,78,89.1,25
2018,1,29,8,24.4,-110,0.8,22.9,5.54,1012,106,1.4,78,91.4,142
2018,1,29,9,25.5,-114,1.2,22.8,5.53,1012.7,114,0.9,64,85.2,365
2018,1,29,10,26.7,-119,0.8,22.8,5.51,1013.3,137,0.5,50,79.4,585
2018,1,29,11,27.3,-130,0,22.9,5.51,1013.3,193,0.2,38,76.9,761
2018,1,29,12,27.5,-149,9.9,23.2,5.53,1012.6,312,0.4,28,77.4,783
2018,1,29,13,27.7,-180,25.2,23.5,5.55,1012,321,0.9,24,77.8,678
2018,1,29,14,27.5,149,59.5,23.6,5.57,1011.3,326,1.2,28,79.3,350
2018,1,29,15,27,130,59.1,23.6,5.58,1010.5,333,1.2,38,82,299
2018,1,29,16,26.4,119,86.7,23.6,5.59,1009.7,339,1.3,50,84.8,84
2018,1,29,17,26.3,114,73.9,23.7,5.65,1009.6,357,1.4,64,86,86
2018,1,29,18,26.5,110,73.2,23.9,5.77,1010.1,22,1.7,77,85.8,36
2018,1,30,8,24.4,-110,23.8,23.7,5.65,1012.3,83,1.2,78,96.1,104
2018,1,30,9,24.9,-113,9.4,23.6,5.58,1012.8,71,1.2,64,92.4,324
2018,1,30,10,25.5,-119,4.9,23.5,5.51,1013.2,59,1.2,50,88.8,546
2018,1,30,11,26,-129,6.9,23.5,5.47,1013.1,47,1.3,38,86.1,705
2018,1,30,12,26.6,-148,6.2,23.7,5.48,1012.5,37,1.3,28,84.1,814
2018,1,30,13,27.2,-180,8.4,23.9,5.48,1012,27,1.5,24,82.2,831
2018,1,30,14,27.3,149,8.7,23.9,5.48,1011.3,23,1.4,28,81.7,792
2018,1,30,15,27,130,16.8,23.8,5.47,1010.6,21,1.2,38,82.7,624
2018,1,30,16,26.7,119,64.9,23.6,5.47,1009.8,20,1,50,83.6,207
2018,1,30,17,26.7,113,39.9,23.8,5.47,1009.5,21,0.9,64,83.9,217
2018,1,30,18,27.2,110,55,24.2,5.47,1009.6,27,0.9,77,83.6,79
2018,1,31,7,24.5,-108,2.3,23.2,5.19,1012.1,75,1.2,92,92.8,7
2018,1,31,8,25.1,-110,5.7,23.4,5.22,1012.7,67,1.2,78,90.3,140
2018,1,31,9,25.6,-113,0,23.2,5.22,1013.3,63,1.4,64,86.3,379
2018,1,31,10,26.2,-119,0,22.9,5.22,1013.9,59,1.5,50,82.4,600
2018,1,31,11,26.6,-129,0,23,5.22,1013.9,53,1.6,38,80.5,771
2018,1,31,12,26.9,-148,0,23.3,5.23,1013.2,45,1.7,28,80.4,882
2018,1,31,13,27.2,-180,8,23.6,5.23,1012.4,39,1.8,24,80.3,847
2018,1,31,14,27.2,149,7.9,23.6,5.23,1011.8,36,2,28,80.9,814
2018,1,31,15,26.9,129,19.7,23.5,5.2,1011.2,36,2.1,38,82.1,624
2018,1,31,16,26.5,119,47.1,23.5,5.18,1010.6,35,2.2,50,83.4,333
2018,1,31,17,26.5,113,93.9,23.6,5.15,1010.4,38,2.1,63,83.9,22
2018,1,31,18,26.8,110,88.6,23.9,5.11,1010.7,45,2,77,83.7,19
2018,2,1,7,23.5,-108,0,22.6,4.71,1012.4,74,1.9,92,94.3,8
2018,2,1,8,24.3,-109,5.4,22.8,4.71,1013,68,1.9,78,91.2,145
2018,2,1,9,25.3,-113,0,22.7,4.68,1013.5,64,2,64,85.2,384
2018,2,1,10,26.4,-118,0,22.6,4.65,1014.1,59,2,50,79.7,604
2018,2,1,11,27.1,-129,0,22.6,4.66,1014,59,2,38,76.7,779
2018,2,1,12,27.4,-148,7.6,22.8,4.69,1013.2,64,1.9,28,75.9,820
2018,2,1,13,27.7,-179,24.3,22.9,4.73,1012.5,68,1.8,23,75.1,703
2018,2,1,14,27.8,148,12.4,23,4.79,1011.8,71,1.7,27,75.5,783
2018,2,1,15,27.5,129,16.7,23.1,4.87,1011,72,1.5,37,77,657
2018,2,1,16,27.2,119,26.8,23.2,4.95,1010.3,73,1.3,50,78.5,434
2018,2,1,17,27.2,113,48.4,23.4,5,1010.1,64,1.3,63,79.7,211
2018,2,1,18,27.5,109,65.3,23.9,5.03,1010.4,50,1.6,77,80.7,63
2018,2,2,7,24.1,-107,0.1,22.5,5.23,1012.5,97,1.9,92,91,8
2018,2,2,8,24.7,-109,7.8,22.8,5.23,1013,97,2,78,89.5,145
2018,2,2,9,25.4,-112,0,22.9,5.18,1013.5,99,2.3,64,86.3,392
2018,2,2,10,26.1,-118,1.2,23,5.12,1014.1,100,2.5,50,83.3,603
2018,2,2,11,26.6,-128,26,23.1,5.09,1014.1,100,2.6,38,81.2,579
2018,2,2,12,26.9,-147,12.1,23.1,5.08,1013.5,98,2.5,27,79.8,780
2018,2,2,13,27.2,-179,29.6,23.2,5.06,1013,97,2.4,23,78.5,651
2018,2,2,14,27.4,148,17.1,23.1,5.05,1012.4,95,2.4,27,77.6,733
2018,2,2,15,27.3,129,10.2,22.9,5.02,1011.7,94,2.3,37,77.1,693
2018,2,2,16,27.2,118,19.6,22.8,4.99,1011.1,92,2.3,50,76.7,496
2018,2,2,17,27.1,112,63.9,22.9,5.05,1010.9,83,2.2,63,77.8,150
2018,2,2,18,27,109,73.3,23.4,5.18,1011.2,68,2.2,77,80.4,23
2018,2,2,19,26.9,107,7.8,23.8,5.31,1011.5,54,2.4,91,83.1,7
2018,2,3,7,23.7,-107,0.1,22.4,4.32,1013.2,80,2.4,92,92.9,9
2018,2,3,8,24.4,-109,5.2,22.7,4.23,1013.7,77,2.6,78,90.3,158
2018,2,3,9,25.4,-112,0,22.7,4.09,1014,74,2.7,64,85.1,404
2018,2,3,10,26.5,-118,0,22.8,3.95,1014.3,72,2.9,50,80.1,628
2018,2,3,11,27.4,-128,0,22.5,3.89,1014,70,3.1,37,74.6,802
2018,2,3,12,28.2,-147,0,21.9,3.9,1013.3,70,3.4,27,68.7,915
2018,2,3,13,28.9,-179,4.2,21.2,3.91,1012.5,70,3.7,23,63.2,914
2018,2,3,14,29.3,148,4.2,20.8,3.93,1011.7,71,3.7,27,60.2,872
2018,2,3,15,29.3,128,15.5,20.6,3.96,1010.9,73,3.5,37,59.3,671
2018,2,3,16,29.4,118,15.9,20.3,4,1010.2,75,3.3,50,58.3,514
2018,2,3,17,29.2,112,14.1,20.6,4.08,1010,72,2.8,63,59.6,345
2018,2,3,18,29,109,5.6,21.3,4.21,1010.5,60,2.1,77,63.2,151
2018,2,3,19,28.7,107,0.6,22,4.34,1011,38,1.5,91,67,10
2018,2,4,7,22.7,-107,0,20.5,4.02,1012.6,64,2.3,92,87.5,9
2018,2,4,8,23.6,-109,5,20.8,4.07,1013,64,2.7,78,84.3,156
2018,2,4,9,24.9,-112,0,20.9,4.04,1013.5,66,3.4,64,78.1,403
2018,2,4,10,26.3,-117,0,21,4,1014,68,4,50,72.5,626
2018,2,4,11,27.4,-127,0,20.9,4.01,1014,69,4.3,37,67.4,798
2018,2,4,12,28.3,-146,0,20.5,4.07,1013.5,69,4.3,27,63,910
2018,2,4,13,29.1,-179,0.7,20.2,4.12,1013,69,4.3,22,58.8,942
2018,2,4,14,29.5,148,13.4,20,4.18,1012.3,69,4.2,27,56.4,788
2018,2,4,15,29.6,128,15.5,19.8,4.22,1011.6,70,3.9,37,55.5,676
2018,2,4,16,29.7,118,29.1,19.6,4.27,1010.9,70,3.7,49,54.6,437
2018,2,4,17,29.5,112,35.4,19.9,4.39,1010.8,68,3.4,63,56.6,254
2018,2,4,18,28.9,109,49.7,20.8,4.59,1011.2,63,3,77,61.7,82
2018,2,4,19,28.3,107,4,21.7,4.78,1011.6,57,2.7,91,67.2,8
2018,2,5,7,22.8,-106,0.1,20.6,4.41,1014.4,63,2.6,92,87.2,8
2018,2,5,8,23.6,-108,6,20.8,4.42,1014.9,63,2.8,78,84.2,148
2018,2,5,9,24.9,-111,0,20.8,4.37,1015.4,64,3,64,78,394
2018,2,5,10,26.2,-117,0,20.8,4.32,1015.8,65,3.3,50,72.4,617
2018,2,5,11,27.2,-127,0,20.5,4.32,1015.8,65,3.5,37,67,795
2018,2,5,12,28,-146,0,20,4.37,1015.2,65,3.7,27,61.8,908
2018,2,5,13,28.7,-179,0,19.4,4.41,1014.5,64,3.8,22,57.1,946
2018,2,5,14,29.1,147,0.3,19.1,4.47,1013.9,64,3.8,26,54.8,903
2018,2,5,15,29.1,127,2.3,19,4.54,1013.1,63,3.5,37,54.7,773
2018,2,5,16,29.1,117,0,19,4.6,1012.4,62,3.3,49,54.6,615
2018,2,5,17,29,112,23.3,19.3,4.64,1012.2,60,3.1,63,55.8,315
2018,2,5,18,28.9,108,47.4,20,4.64,1012.6,54,2.8,77,58.5,78
2018,2,5,19,28.8,106,6,20.6,4.65,1013,47,2.6,91,61.3,7
2018,2,6,7,22.7,-106,0.1,20.1,3.84,1013.9,58,2.9,92,85.5,7
2018,2,6,8,23.3,-108,7.5,20.2,3.8,1014.2,57,3.3,78,82.3,138
2018,2,6,9,24.6,-111,0.2,20.1,3.78,1014.7,58,3.6,64,76,387
2018,2,6,10,25.8,-117,0,20,3.77,1015.1,59,3.9,50,70.3,615
2018,2,6,11,26.8,-126,0,19.8,3.78,1015.1,59,4,37,65.3,793
2018,2,6,12,27.7,-146,0,19.5,3.82,1014.5,59,3.8,27,61.1,906
2018,2,6,13,28.5,-179,0,19.2,3.85,1013.9,58,3.6,22,57.1,944
2018,2,6,14,28.9,147,0,18.9,3.88,1013.3,56,3.4,26,54.9,900
2018,2,6,15,29,127,0,18.8,3.9,1012.5,54,3.2,36,54.2,784
2018,2,6,16,29,117,0,18.6,3.92,1011.8,51,2.9,49,53.6,605
2018,2,6,17,28.8,111,4.5,18.9,3.95,1011.6,47,2.8,63,55.2,363
2018,2,6,18,28.3,108,42.7,19.6,4.01,1011.9,42,2.8,77,59.3,97
2018,2,7,7,22.8,-106,2.1,20.2,3.76,1013.3,53,2.5,92,85.3,6
2018,2,7,8,23.5,-108,54.5,20.5,3.78,1013.6,52,2.7,78,83.2,70
2018,2,7,9,24.6,-111,4.2,20.8,3.74,1013.9,53,2.9,63,79.5,358
2018,2,7,10,25.6,-116,0,21,3.71,1014.1,54,3.1,50,75.9,599
2018,2,7,11,26.5,-126,0,21.1,3.69,1013.9,52,3.1,37,72.3,782
2018,2,7,12,27.2,-145,0.3,20.9,3.68,1013.3,46,2.9,26,68.6,897
2018,2,7,13,27.9,-179,13.4,20.7,3.67,1012.7,39,2.8,22,65.1,816
2018,2,7,14,28.3,147,9.7,20.5,3.65,1012.1,34,2.7,26,62.9,810
2018,2,7,15,28.4,127,31.6,20.4,3.61,1011.5,31,2.6,36,61.8,541
2018,2,7,16,28.5,117,8.9,20.2,3.58,1010.9,27,2.6,49,60.8,554
2018,2,7,17,28.5,111,7.1,20.5,3.59,1010.8,22,2.5,63,61.9,369
2018,2,7,18,28.3,108,28.1,21.1,3.64,1011.2,14,2.5,77,65.2,121
2018,2,7,19,28.1,106,6.2,21.8,3.68,1011.6,7,2.5,91,68.7,8
2018,2,8,7,23.2,-106,0.2,21.2,3.34,1012.9,45,2.1,92,88.3,7
2018,2,8,8,23.8,-107,14.2,21.4,3.31,1013.3,43,2.4,78,86.4,129
2018,2,8,9,24.8,-110,2.8,21.3,3.26,1013.7,43,2.9,63,80.8,380
2018,2,8,10,25.9,-116,0,21.2,3.2,1014,44,3.4,50,75.6,617
2018,2,8,11,26.8,-126,0,21,3.16,1013.9,42,3.6,37,70.4,793
2018,2,8,12,27.7,-145,0.6,20.6,3.12,1013.1,38,3.5,26,65.4,904
2018,2,8,13,28.6,-179,0,20.3,3.08,1012.4,35,3.4,21,60.8,955
2018,2,8,14,29.1,146,4.6,19.9,3.07,1011.7,32,3.2,26,57.8,882
2018,2,8,15,29.3,126,1.2,19.6,3.08,1010.9,29,3,36,56.1,803
2018,2,8,16,29.4,116,0,19.3,3.1,1010.1,26,2.8,49,54.4,637
2018,2,8,17,29.3,111,3.3,19.6,3.18,1009.9,19,2.5,63,56.1,400
2018,2,8,18,28.7,107,25.1,20.5,3.33,1010.2,7,2.2,77,61.2,134
2018,2,8,19,28.1,105,6.7,21.4,3.47,1010.5,353,2.1,91,66.7,8
2018,2,9,7,22.7,-105,0.1,20.3,2.94,1011.5,56,2.1,92,86.3,8
2018,2,9,8,23.4,-107,9.4,20.6,2.89,1012,54,2.2,77,84.6,138
2018,2,9,9,24.5,-110,1.1,20.8,2.97,1012.5,55,2.3,63,80.2,387
2018,2,9,10,25.6,-115,0,21,3.05,1013,55,2.4,50,76,617
2018,2,9,11,26.3,-125,0.9,21.1,3.16,1013.1,53,2.2,37,73.3,787
2018,2,9,12,26.7,-144,0.3,21.2,3.31,1012.7,47,1.8,26,71.8,905
2018,2,9,13,27,-179,4.2,21.2,3.45,1012.3,37,1.4,21,70.4,909
2018,2,9,14,27.2,146,30.4,21.2,3.58,1011.7,20,1.1,25,69.5,630
2018,2,9,15,27.2,126,10.9,21.1,3.67,1011.1,360,1.1,36,69.3,698
2018,2,9,16,27.3,116,14.3,21.1,3.77,1010.5,342,1.3,49,69.1,523
2018,2,9,17,27.3,110,46.9,21.6,3.84,1010.4,339,1.5,62,71.3,201
2018,2,9,18,27.3,107,60.1,22.7,3.87,1010.8,347,1.7,77,76.1,67
2018,2,10,7,22.5,-105,0.1,20.4,3.07,1013,57,2.3,92,87.9,8
2018,2,10,8,23.2,-107,9.5,20.6,2.93,1013.5,57,2.5,77,85.7,137
2018,2,10,9,24.5,-110,1.3,20.8,2.92,1014,57,2.7,63,80.1,390
2018,2,10,10,25.8,-115,0,21,2.91,1014.6,56,2.9,49,74.9,624
2018,2,10,11,27,-125,0,21,2.93,1014.6,52,2.8,36,69.8,800
2018,2,10,12,28,-144,0,20.7,3,1014,42,2.6,26,64.8,918
2018,2,10,13,29,-179,0,20.5,3.06,1013.5,30,2.4,21,60.1,960
2018,2,10,14,29.5,146,0,20.2,3.12,1012.8,19,2.3,25,57.4,916
2018,2,10,15,29.6,125,1,19.9,3.17,1012,8,2.3,36,56.2,796
2018,2,10,16,29.6,115,1.7,19.7,3.22,1011.2,358,2.3,49,55.1,612
2018,2,10,17,29.5,110,26.5,19.8,3.22,1011,354,2.4,62,56,305
2018,2,10,18,29.1,107,62.5,20.3,3.18,1011.3,356,2.5,77,58.9,69
2018,2,10,19,28.8,105,7.9,20.7,3.14,1011.7,359,2.6,91,61.9,7
2018,2,11,7,20.9,-105,0.1,18.9,2.34,1013.5,55,2.6,92,88.2,8
2018,2,11,8,22,-106,11.6,19,2.29,1013.9,54,2.8,77,83.4,144
2018,2,11,9,24,-109,1.4,19.2,2.27,1014.4,52,3.1,63,74.4,405
2018,2,11,10,26.1,-115,0,19.4,2.25,1014.8,50,3.4,49,66.6,642
2018,2,11,11,27.6,-124,0,19.2,2.28,1014.6,48,3.5,36,60.3,826
2018,2,11,12,28.6,-143,0,18.8,2.36,1014,44,3.4,25,55.4,942
2018,2,11,13,29.6,-179,0,18.3,2.43,1013.3,40,3.3,20,50.8,981
2018,2,11,14,30.1,145,0,18.1,2.54,1012.7,35,3.2,25,48.5,937
2018,2,11,15,30.2,125,0,18,2.69,1012,30,3,35,48.1,817
2018,2,11,16,30.3,115,0,18,2.83,1011.4,23,2.8,48,47.8,630
2018,2,11,17,29.9,110,13.5,18.5,2.95,1011.3,15,2.6,62,50.6,348
2018,2,11,18,29,106,41.7,19.7,3.05,1011.6,5,2.5,76,57.2,100
2018,2,11,19,28.1,104,10.5,20.8,3.14,1011.9,354,2.4,91,64.6,6
2018,2,12,7,22.4,-104,0.2,19.8,2.97,1014.7,57,2.4,92,85.6,6
2018,2,12,8,23.2,-106,15.7,20,2.95,1015.2,61,2.7,77,82.1,111
2018,2,12,9,24.8,-109,3.1,20,2.94,1015.8,66,3.2,63,74.4,350
2018,2,12,10,26.4,-114,0,19.9,2.93,1016.3,69,3.7,49,67.5,595
2018,2,12,11,27.7,-124,0,19.7,2.98,1016.3,71,4,36,61.9,793
2018,2,12,12,28.6,-143,0,19.3,3.09,1015.6,71,4.1,25,57.4,918
2018,2,12,13,29.5,-179,2.8,19,3.21,1014.9,72,4.2,20,53.1,937
2018,2,12,14,30,145,0,18.7,3.36,1014.2,72,4.1,25,51,924
2018,2,12,15,29.9,124,0.8,18.6,3.54,1013.5,73,3.8,35,50.6,800
2018,2,12,16,29.9,115,0.9,18.4,3.72,1012.7,73,3.5,48,50.2,616
2018,2,12,17,29.7,109,8.1,18.8,3.87,1012.6,72,3.3,62,52,365
2018,2,12,18,29.4,106,49.3,19.8,3.98,1013,68,3.1,76,56.2,84
2018,2,12,19,29.1,104,6.6,20.7,4.1,1013.4,64,2.8,91,60.7,8
2018,2,13,7,22.1,-104,0,20.3,3.7,1015.6,78,2.5,92,89.7,9
2018,2,13,8,23,-106,5.5,20.5,3.73,1016,78,2.5,77,85.5,160
2018,2,13,9,24.7,-109,0,20.4,3.81,1016.3,82,2.6,63,76.9,413
2018,2,13,10,26.5,-114,0,20.3,3.88,1016.7,86,2.7,49,69.2,639
2018,2,13,11,27.6,-123,0,20.1,3.98,1016.5,89,2.7,36,63.6,814
2018,2,13,12,28.3,-142,0,19.7,4.09,1015.9,91,2.6,25,59.7,928
2018,2,13,13,29,-179,8.2,19.3,4.2,1015.2,93,2.6,20,56,888
2018,2,13,14,29.3,144,14.9,19.1,4.32,1014.6,93,2.4,24,54.3,785
2018,2,13,15,29.2,124,5.7,19.1,4.46,1014,90,2.2,35,54.4,765
2018,2,13,16,29.1,114,36.9,19,4.59,1013.4,86,1.9,48,54.5,395
2018,2,13,17,29,109,7.8,19.4,4.68,1013.3,75,1.7,62,56.3,371
2018,2,13,18,28.8,106,38.4,20.3,4.73,1013.6,55,1.5,76,59.9,108
2018,2,14,7,24.2,-104,2,21.7,5.02,1016,57,2.4,92,86,8
2018,2,14,8,24.9,-105,52.1,21.9,4.99,1016.3,54,2.6,77,83.4,77
2018,2,14,9,25.8,-108,48.9,21.9,4.97,1016.7,52,2.7,63,79.1,204
2018,2,14,10,26.6,-113,17.3,21.8,4.94,1017,51,2.8,49,75.1,531
2018,2,14,11,27.1,-123,0,22,4.92,1017,50,2.8,36,73.5,800
2018,2,14,12,27.4,-142,1.7,22.3,4.9,1016.5,49,2.7,25,74,901
2018,2,14,13,27.6,-179,23.3,22.6,4.89,1016,48,2.6,19,74.5,735
2018,2,14,14,27.7,144,22.9,22.8,4.87,1015.4,48,2.5,24,74.8,697
2018,2,14,15,27.6,123,18.6,22.8,4.87,1014.6,47,2.4,35,75.1,636
2018,2,14,16,27.6,114,14,22.9,4.86,1013.9,46,2.3,48,75.4,536
2018,2,14,17,27.7,108,27.3,23,4.91,1013.6,47,2.2,62,75.6,286
2018,2,14,18,28,105,39.8,23.3,5.01,1013.7,49,2,76,75.9,103
2018,2,14,19,28.2,103,9.8,23.6,5.11,1013.9,51,1.9,91,76.1,7
2018,2,15,7,23,-103,1.7,21.6,4.9,1016,85,1.8,92,91.8,7
2018,2,15,8,23.6,-105,26.1,21.9,4.87,1016.5,81,1.7,77,89.9,124
2018,2,15,9,24.6,-108,2.1,22.3,4.84,1016.9,77,1.4,63,86.8,383
2018,2,15,10,25.6,-113,0.1,22.6,4.81,1017.2,72,1.2,49,83.8,616
2018,2,15,11,26.4,-122,0.8,22.8,4.81,1017.1,58,0.9,36,80.3,791
2018,2,15,12,27.2,-141,2.6,22.7,4.82,1016.3,27,0.8,24,76.5,889
2018,2,15,13,27.9,-179,1.4,22.6,4.83,1015.6,355,0.9,19,72.9,942
2018,2,15,14,28.3,143,1.5,22.6,4.83,1014.8,337,1.2,24,71,904
2018,2,15,15,28.4,123,0,22.6,4.82,1013.9,328,1.5,35,70.8,807
2018,2,15,16,28.5,113,0,22.6,4.8,1013,322,1.8,48,70.6,630
2018,2,15,17,28.5,108,14.3,22.8,4.72,1012.6,324,2,62,71.5,352
2018,2,15,18,28.5,105,18.8,23.3,4.57,1012.7,331,2.1,76,73.5,141
2018,2,15,19,28.4,103,5.9,23.7,4.42,1012.8,337,2.2,91,75.6,9
2018,2,16,7,23.5,-103,0.1,21.5,3.98,1014.2,41,2.4,92,88.9,8
2018,2,16,8,24.5,-105,10.7,21.9,3.97,1014.5,33,2.3,77,85.3,131
2018,2,16,9,26,-108,1.3,21.9,3.96,1014.7,19,2.1,63,77.9,381
2018,2,16,10,27.5,-113,0,21.9,3.95,1015,5,2.1,49,71.2,615
2018,2,16,11,28.6,-122,0,21.7,3.96,1014.8,351,2.2,35,66.3,801
2018,2,16,12,29.2,-141,1.5,21.4,4.01,1014.1,339,2.4,24,62.8,904
2018,2,16,13,29.8,-179,6.4,21.1,4.06,1013.4,330,2.7,19,59.5,898
2018,2,16,14,30.1,143,15.6,20.9,4.11,1012.7,324,3,23,57.8,772
2018,2,16,15,30.1,122,0,20.8,4.15,1011.8,322,3.2,35,57.7,801
2018,2,16,16,30.1,113,0,20.8,4.2,1011,320,3.5,48,57.6,621
2018,2,16,17,29.9,108,1.3,21.1,4.22,1010.6,322,3.3,62,59.1,392
2018,2,16,18,29.7,105,20.9,21.8,4.23,1010.8,327,2.8,76,62.5,132
2018,2,16,19,29.5,103,3.3,22.5,4.24,1010.9,335,2.2,91,66,10
2018,2,17,7,23.9,-103,0.1,22.1,4.35,1011.7,27,2.1,92,89.8,7
2018,2,17,8,24.7,-104,11,22.3,4.38,1012.2,22,2.1,77,86.4,125
2018,2,17,9,26,-107,1.3,22.4,4.4,1012.6,11,2.3,63,80.3,369
2018,2,17,10,27.4,-112,0,22.5,4.42,1013.1,2,2.5,49,74.7,602
2018,2,17,11,28.4,-121,0,22.3,4.45,1013,354,2.6,35,69.6,786
2018,2,17,12,29.2,-140,0,21.9,4.5,1012.3,347,2.7,24,65,905
2018,2,17,13,30,-179,1.3,21.5,4.55,1011.7,339,2.7,18,60.7,935
2018,2,17,14,30.3,142,0.1,21.3,4.61,1011.1,335,2.8,23,58.8,906
2018,2,17,15,30.1,122,0,21.2,4.68,1010.4,332,2.8,34,59,793
2018,2,17,16,30,112,1.6,21.2,4.75,1009.8,330,2.8,48,59.2,605
2018,2,17,17,29.6,107,3.8,21.5,4.8,1009.5,335,2.6,62,61.8,377
2018,2,17,18,29.1,104,36.3,22.3,4.84,1009.7,349,2.2,76,67,116
2018,2,17,19,28.5,102,6.9,23.1,4.88,1009.9,8,1.9,91,72.6,8
2018,2,18,7,23.9,-102,1.8,22.2,4.14,1011.1,64,2.1,92,90.6,7
2018,2,18,8,24.7,-104,18.3,22.4,4.13,1011.6,62,2.1,77,87.4,120
2018,2,18,9,25.7,-107,7.4,22.4,4.12,1011.9,60,2.2,63,82,358
2018,2,18,10,26.7,-112,0,22.3,4.1,1012.3,58,2.2,49,77.1,611
2018,2,18,11,27.6,-121,0,22.2,4.11,1012.2,54,2,35,72.2,791
2018,2,18,12,28.5,-140,0,21.9,4.12,1011.9,46,1.6,24,67.5,909
2018,2,18,13,29.4,-179,3,21.7,4.14,1011.5,32,1.2,18,63.1,924
2018,2,18,14,29.9,142,2.5,21.5,4.16,1010.9,13,1.1,23,60.6,897
2018,2,18,15,30.1,121,6.8,21.4,4.17,1010.1,355,1.1,34,59.8,749
2018,2,18,16,30.2,112,1.9,21.3,4.17,1009.3,339,1.2,48,59,612
2018,2,18,17,29.9,107,14.9,21.6,4.19,1009,341,1.3,62,61.3,339
2018,2,18,18,29.1,104,61.1,22.4,4.22,1009.2,355,1.5,76,67.1,73
2018,2,19,7,22.8,-102,0.1,21.2,3.98,1011.2,63,2.1,92,90.6,8
2018,2,19,8,23.7,-104,10,21.6,3.98,1011.5,64,2,77,87.6,125
2018,2,19,9,25.4,-106,0.3,22.1,3.96,1011.7,65,1.8,63,81.9,365
2018,2,19,10,27.2,-111,0,22.7,3.95,1011.9,67,1.7,48,76.7,595
2018,2,19,11,28.4,-120,0,22.7,3.98,1011.7,68,1.4,35,71.4,793
2018,2,19,12,29.2,-139,0.3,22.2,4.06,1011.1,69,1,23,66,908
2018,2,19,13,30,-179,17.7,21.6,4.14,1010.5,70,0.5,18,61,783
2018,2,19,14,30.4,141,17,21.2,4.26,1009.9,51,0.2,23,57.9,750
2018,2,19,15,30.4,121,29.7,20.8,4.41,1009.3,317,0.2,34,56.4,554
2018,2,19,16,30.5,112,47.9,20.4,4.57,1008.7,294,0.5,48,55,332
2018,2,19,17,30.3,107,94.5,20.7,4.75,1008.6,305,0.7,62,56.5,20
2018,2,19,18,29.9,104,91.5,21.6,4.97,1009,328,0.9,76,61.1,13
2018,2,20,8,24.8,-103,8.3,23.2,5.45,1011.4,107,1.8,77,90.7,136
2018,2,20,9,25.7,-106,4.9,23.1,5.42,1011.7,111,2,62,85.5,363
2018,2,20,10,26.6,-111,1.8,23,5.4,1011.9,115,2.2,48,80.6,591
2018,2,20,11,27.4,-120,3.5,22.9,5.39,1011.7,119,2.1,35,76.5,746
2018,2,20,12,28.1,-139,19.2,22.8,5.42,1011.1,125,1.9,23,73.1,715
2018,2,20,13,28.8,-179,9.3,22.7,5.44,1010.4,133,1.7,17,69.9,840
2018,2,20,14,29,140,27.5,22.9,5.47,1009.7,144,1.5,22,69.7,649
2018,2,20,15,28.7,120,34.7,23.3,5.5,1009,160,1.3,34,72.6,508
2018,2,20,16,28.4,111,33.7,23.7,5.53,1008.3,180,1.2,47,75.5,399
2018,2,20,17,28.1,106,72.4,24.1,5.62,1008.1,194,1.1,62,79.3,107
2018,2,20,18,27.6,103,71.1,24.7,5.77,1008.6,207,0.8,76,84.2,46
2018,2,20,19,27.1,101,22.4,25.2,5.91,1009.1,231,0.6,91,89.3,7
